bid,k,mutOp,status,sourceFile,mutatedClass,lineNumber,index,block,description,full_sourceFile
7,7-ce4e7270,VoidMethodCallMutator,SURVIVED,CSVParser.java,org.apache.commons.csv.CSVParser,198,15,2,removed call to org/apache/commons/csv/Assertions::notNull,src/main/java/org/apache/commons/csv/CSVParser.java
7,7-ce4e7270,NullReturnValsMutator,KILLED,CSVParser.java,org.apache.commons.csv.CSVParser,200,28,6,replaced return value with null for org/apache/commons/csv/CSVParser::parse,src/main/java/org/apache/commons/csv/CSVParser.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,301,9,2,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,313,65,5,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,318,100,11,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,329,5,0,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,332,13,2,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,335,24,6,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,340,40,8,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,343,51,10,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,346,60,12,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,NO_COVERAGE,CSVFormat.java,org.apache.commons.csv.CSVFormat,347,65,13,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,350,77,16,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,353,86,18,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,354,91,19,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,357,103,22,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,360,112,24,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,361,117,25,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,364,129,28,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,367,138,30,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,368,143,31,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,371,155,34,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,374,167,37,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,377,178,39,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,380,189,41,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,383,200,43,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,386,209,45,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,NO_COVERAGE,CSVFormat.java,org.apache.commons.csv.CSVFormat,387,214,46,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,390,226,49,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanFalseReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,330,9,1,replaced boolean return with false for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanFalseReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,393,234,51,replaced boolean return with false for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,333,17,3,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,336,28,7,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,341,44,9,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,344,55,11,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,NO_COVERAGE,CSVFormat.java,org.apache.commons.csv.CSVFormat,348,69,14,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,351,81,17,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,NO_COVERAGE,CSVFormat.java,org.apache.commons.csv.CSVFormat,355,95,20,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,358,107,23,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,NO_COVERAGE,CSVFormat.java,org.apache.commons.csv.CSVFormat,362,121,26,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,365,133,29,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,NO_COVERAGE,CSVFormat.java,org.apache.commons.csv.CSVFormat,369,147,32,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,372,159,35,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,375,171,38,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,378,182,40,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,381,193,42,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,384,204,44,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,NO_COVERAGE,CSVFormat.java,org.apache.commons.csv.CSVFormat,388,218,47,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,391,230,50,replaced boolean return with true for org/apache/commons/csv/CSVFormat::equals,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,VoidMethodCallMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,406,15,2,removed call to org/apache/commons/csv/CSVPrinter::printRecord,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,EmptyObjectReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,407,22,5,"replaced return value with """" for org/apache/commons/csv/CSVFormat::format",src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,EmptyObjectReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,420,5,0,replaced Character return value with 0 for org/apache/commons/csv/CSVFormat::getCommentStart,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,PrimitiveReturnsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,429,5,0,replaced char return with 0 for org/apache/commons/csv/CSVFormat::getDelimiter,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,EmptyObjectReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,438,5,0,replaced Character return value with 0 for org/apache/commons/csv/CSVFormat::getEscape,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,447,5,0,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanFalseReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,457,5,0,replaced boolean return with false for org/apache/commons/csv/CSVFormat::getIgnoreEmptyLines,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,457,5,0,replaced boolean return with true for org/apache/commons/csv/CSVFormat::getIgnoreEmptyLines,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanFalseReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,467,5,0,replaced boolean return with false for org/apache/commons/csv/CSVFormat::getIgnoreSurroundingSpaces,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,467,5,0,replaced boolean return with true for org/apache/commons/csv/CSVFormat::getIgnoreSurroundingSpaces,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,EmptyObjectReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,484,5,0,"replaced return value with """" for org/apache/commons/csv/CSVFormat::getNullString",src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,EmptyObjectReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,493,5,0,replaced Character return value with 0 for org/apache/commons/csv/CSVFormat::getQuoteChar,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NullReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,502,5,0,replaced return value with null for org/apache/commons/csv/CSVFormat::getQuotePolicy,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,EmptyObjectReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,511,5,0,"replaced return value with """" for org/apache/commons/csv/CSVFormat::getRecordSeparator",src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanFalseReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,520,5,0,replaced boolean return with false for org/apache/commons/csv/CSVFormat::getSkipHeaderRecord,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,520,5,0,replaced boolean return with true for org/apache/commons/csv/CSVFormat::getSkipHeaderRecord,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,529,13,0,Replaced integer multiplication with division,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,529,16,0,Replaced integer addition with subtraction,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,530,22,0,Replaced integer multiplication with division,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,530,33,3,Replaced integer addition with subtraction,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,531,39,3,Replaced integer multiplication with division,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,531,50,6,Replaced integer addition with subtraction,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,532,56,6,Replaced integer multiplication with division,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,532,67,9,Replaced integer addition with subtraction,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,533,73,9,Replaced integer multiplication with division,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,533,84,12,Replaced integer addition with subtraction,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,534,90,12,Replaced integer multiplication with division,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,534,101,15,Replaced integer addition with subtraction,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,535,107,15,Replaced integer multiplication with division,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,535,116,18,Replaced integer addition with subtraction,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,536,122,18,Replaced integer multiplication with division,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,536,131,21,Replaced integer addition with subtraction,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,537,137,21,Replaced integer multiplication with division,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,537,146,24,Replaced integer addition with subtraction,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,538,152,24,Replaced integer multiplication with division,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,538,163,27,Replaced integer addition with subtraction,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,539,169,27,Replaced integer multiplication with division,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,MathMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,539,173,28,Replaced integer addition with subtraction,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,530,25,0,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,531,42,3,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,532,59,6,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,533,76,9,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,534,93,12,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,535,110,15,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,536,125,18,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,537,140,21,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,538,155,24,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,PrimitiveReturnsMutator,SURVIVED,CSVFormat.java,org.apache.commons.csv.CSVFormat,540,178,28,replaced int return with 0 for org/apache/commons/csv/CSVFormat::hashCode,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,551,5,0,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,551,11,3,replaced boolean return with true for org/apache/commons/csv/CSVFormat::isCommentingEnabled,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,560,5,0,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,560,11,3,replaced boolean return with true for org/apache/commons/csv/CSVFormat::isEscaping,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,243,5,0,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,243,8,1,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,243,15,4,replaced boolean return with true for org/apache/commons/csv/CSVFormat::isLineBreak,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,255,4,0,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,255,8,3,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,255,14,6,replaced boolean return with true for org/apache/commons/csv/CSVFormat::isLineBreak,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,569,5,0,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,569,11,3,replaced boolean return with true for org/apache/commons/csv/CSVFormat::isNullHandling,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,578,5,0,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,BooleanTrueReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,578,11,3,replaced boolean return with true for org/apache/commons/csv/CSVFormat::isQuoting,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NullReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,267,17,1,replaced return value with null for org/apache/commons/csv/CSVFormat::newFormat,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NullReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,595,8,1,replaced return value with null for org/apache/commons/csv/CSVFormat::parse,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,602,22,5,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,606,44,12,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,610,66,19,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,614,88,26,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,618,110,32,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,622,132,39,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,625,143,43,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,629,163,48,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,EmptyObjectReturnValsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,633,184,55,"replaced return value with """" for org/apache/commons/csv/CSVFormat::toString",src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,642,5,0,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,642,11,2,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,647,33,10,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,647,39,12,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,652,61,20,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,652,67,22,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,657,89,30,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,657,95,32,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,662,117,40,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,662,123,42,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,667,145,50,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
8,8-35d101c2,NegateConditionalsMutator,KILLED,CSVFormat.java,org.apache.commons.csv.CSVFormat,667,149,51,negated conditional,src/main/java/org/apache/commons/csv/CSVFormat.java
