bid,k,mutOp,status,sourceFile,mutatedClass,lineNumber,index,block,description,full_sourceFile
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,287,20,4,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,287,26,6,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,290,43,10,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,292,60,14,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,293,70,16,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,297,90,20,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,301,107,24,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,SURVIVED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,301,110,25,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,SURVIVED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,302,118,27,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,305,136,31,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,308,155,35,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,310,165,37,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,318,198,44,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,321,214,47,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,322,225,49,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,285,12,2,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,288,31,7,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,295,76,17,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,299,95,21,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,306,141,32,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,311,171,38,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,313,177,40,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,317,186,42,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,PrimitiveReturnsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,304,126,29,replaced int return with 0 for org/apache/commons/codec/language/DoubleMetaphone::handleC,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,PrimitiveReturnsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,329,236,52,replaced int return with 0 for org/apache/commons/codec/language/DoubleMetaphone::handleC,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,349,61,12,Changed increment from 3 to -3,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,352,70,14,Changed increment from 2 to -2,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,338,6,0,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,338,16,2,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,341,32,5,Replaced integer subtraction with addition,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,341,40,7,Replaced integer subtraction with addition,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,338,12,1,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,339,22,3,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,341,27,4,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,341,35,6,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,342,47,8,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,344,52,9,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,347,58,11,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,351,67,13,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,PrimitiveReturnsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,355,74,15,replaced int return with 0 for org/apache/commons/codec/language/DoubleMetaphone::handleCC,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,ConditionalsBoundaryMutator,SURVIVED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,364,4,0,changed conditional boundary,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,ConditionalsBoundaryMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,376,62,13,changed conditional boundary,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,NO_COVERAGE,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,366,21,4,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,370,39,8,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,374,57,12,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,385,93,21,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,SURVIVED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,364,4,0,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,364,10,2,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,367,29,6,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,371,47,10,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,376,62,13,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,377,70,15,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,NO_COVERAGE,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,365,16,3,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,369,34,7,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,373,52,11,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,378,75,16,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,380,82,18,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,383,88,20,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,PrimitiveReturnsMutator,NO_COVERAGE,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,366,22,4,replaced int return with 0 for org/apache/commons/codec/language/DoubleMetaphone::handleCH,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,PrimitiveReturnsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,370,40,8,replaced int return with 0 for org/apache/commons/codec/language/DoubleMetaphone::handleCH,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,PrimitiveReturnsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,374,58,12,replaced int return with 0 for org/apache/commons/codec/language/DoubleMetaphone::handleCH,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,PrimitiveReturnsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,385,94,21,replaced int return with 0 for org/apache/commons/codec/language/DoubleMetaphone::handleCH,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,399,28,5,Changed increment from 3 to -3,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,403,37,7,Changed increment from 2 to -2,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,407,55,11,Changed increment from 2 to -2,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,410,64,13,Changed increment from 1 to -1,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,397,14,2,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,395,8,1,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,397,20,3,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,405,47,9,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,398,25,4,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,402,34,6,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,406,52,10,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,VoidMethodCallMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,409,61,12,removed call to org/apache/commons/codec/language/DoubleMetaphone$DoubleMetaphoneResult::append,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,PrimitiveReturnsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,412,68,14,replaced int return with 0 for org/apache/commons/codec/language/DoubleMetaphone::handleD,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,436,112,26,Changed increment from 2 to -2,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,440,142,33,Changed increment from 2 to -2,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,448,205,45,Changed increment from 2 to -2,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,460,283,63,Changed increment from 2 to -2,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,462,297,66,Changed increment from 2 to -2,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,IncrementsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,465,306,68,Changed increment from 1 to -1,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,422,7,0,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,424,26,4,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,427,56,13,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,SURVIVED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,427,65,15,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,433,89,21,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,434,97,22,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,SURVIVED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,437,122,28,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,437,129,30,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,441,149,34,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,SURVIVED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,441,158,36,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,443,178,40,Replaced integer subtraction with addition,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,SURVIVED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,444,189,42,Replaced integer subtraction with addition,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,449,212,46,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,449,222,48,Replaced integer subtraction with addition,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,SURVIVED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,452,248,54,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,455,264,58,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,MathMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,461,291,64,Replaced integer addition with subtraction,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,422,10,1,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,424,29,5,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,SURVIVED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,425,34,6,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,NO_COVERAGE,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,425,41,9,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,NO_COVERAGE,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,425,43,10,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,427,60,14,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,428,70,16,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,428,72,17,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,434,101,23,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,434,103,24,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,437,117,27,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,437,125,29,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,437,133,31,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,441,153,35,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,442,163,37,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,443,174,39,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,444,185,41,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,445,196,43,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,449,218,47,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,450,229,49,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,452,238,51,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
3,3-a5dfe5cb,NegateConditionalsMutator,KILLED,DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,452,244,53,negated conditional,src/java/org/apache/commons/codec/language/DoubleMetaphone.java
